method,target_id,frame,truth_x_m,truth_y_m,truth_z_m,estimate_x_m,estimate_y_m,error_xy_m,visible
proposed,J01-NW-HIGH,47,0.0788,0.9669787234042552,0.22,0.0015033268451785098,0.9040002817338606,0.09970486345226391,1
proposed,J01-NW-HIGH,48,0.0788,0.9669787234042552,0.22,0.002484688500950502,0.8784265468430293,0.1168995925695529,1
proposed,J01-NW-HIGH,49,0.0788,0.9669787234042552,0.22,0.04162819774244228,0.9345733546303711,0.04931379937143757,1
proposed,J01-NW-HIGH,50,0.0788,0.9669787234042552,0.22,0.0447442157600318,0.966204451565399,0.03406458479241618,1
proposed,J01-NW-HIGH,51,0.0788,0.9669787234042552,0.22,0.05163824029480133,0.9679274226053257,0.02717832262037276,1
proposed,J01-NW-HIGH,52,0.0788,0.9669787234042552,0.22,0.03192411023718206,0.9867732935488025,0.05088392720951542,1
proposed,J01-NW-HIGH,53,0.0788,0.9669787234042552,0.22,0.014379025151310194,0.9255375189242653,0.07659918687040913,1
proposed,J01-NW-HIGH,54,0.0788,0.9669787234042552,0.22,0.007140290086710511,0.9451347048265022,0.0749151197855414,1
proposed,J01-NW-HIGH,55,0.0788,0.9669787234042552,0.22,0.05478305796990345,0.9576204476950796,0.02577577988589217,0
proposed,J01-NW-HIGH,56,0.0788,0.9669787234042552,0.22,0.044473357959722806,0.8818294082172966,0.09180808368858016,0
proposed,J01-NW-HIGH,57,0.0788,0.9669787234042552,0.22,0.028601572644807022,0.9665817529884657,0.05019999695662938,1
proposed,J01-NW-HIGH,58,0.0788,0.9669787234042552,0.22,0.0030119553603588853,0.941571872612966,0.07993332082073823,0
proposed,J01-NW-HIGH,59,0.0788,0.9669787234042552,0.22,0.07441870527758376,0.8956201152228578,0.07149298360700067,0
proposed,J01-NW-HIGH,60,0.0788,0.9669787234042552,0.22,0.025006593549156023,0.8663675679993088,0.11408915447799571,1
proposed,J01-NE-HIGH,1,0.9062,0.9669787234042552,0.22,0.8956497680377807,0.939337604062732,0.02958612635863231,1
proposed,J01-NE-HIGH,2,0.9062,0.9669787234042552,0.22,0.8377542399128309,0.9261935711299759,0.07967591053729134,1
proposed,J01-NE-HIGH,3,0.9062,0.9669787234042552,0.22,0.8609165106303062,0.9431784893413416,0.05115706745841326,1
proposed,J01-NE-HIGH,4,0.9062,0.9669787234042552,0.22,0.894653378667312,0.9245854491669291,0.043937616739664224,1
proposed,J01-NE-HIGH,5,0.9062,0.9669787234042552,0.22,0.8570098354332204,0.9296470234902242,0.06175215063929449,1
proposed,J01-NE-HIGH,6,0.9062,0.9669787234042552,0.22,0.8822572799754319,0.9448205691193611,0.03262265537150562,1
proposed,J01-NE-HIGH,7,0.9062,0.9669787234042552,0.22,0.8403857672590037,0.8897790048949491,0.10144609292231083,1
proposed,J01-NE-HIGH,8,0.9062,0.9669787234042552,0.22,0.86457510467051,0.9298352265944732,0.05578773401429103,1
proposed,J01-NE-HIGH,9,0.9062,0.9669787234042552,0.22,0.8292349159043343,0.9605783537010566,0.07723075101402625,1
proposed,J01-NE-HIGH,10,0.9062,0.9669787234042552,0.22,0.8563546338936293,0.8881156757344286,0.0932949130984721,1
proposed,J01-NE-HIGH,11,0.9062,0.9669787234042552,0.22,0.8790981481523658,0.9052532604903719,0.0674132267845435,1
proposed,J01-NE-HIGH,12,0.9062,0.9669787234042552,0.22,0.8629386393944736,0.9104356260202785,0.07119457270898719,1
proposed,J01-NE-HIGH,13,0.9062,0.9669787234042552,0.22,0.8827002751382983,0.8920615201846437,0.07851639578345561,1
proposed,J01-NE-HIGH,14,0.9062,0.9669787234042552,0.22,0.8328934952038874,0.9058718969721701,0.09543525492198074,1
proposed,J01-NE-HIGH,15,0.9062,0.9669787234042552,0.22,0.8289807658877292,0.8808143805848622,0.11570265377416188,1
proposed,J01-NE-HIGH,16,0.9062,0.9669787234042552,0.22,0.8487418893527453,0.9245857020761492,0.07140450081386615,1
proposed,J01-NE-HIGH,17,0.9062,0.9669787234042552,0.22,0.912618985402009,0.9205583317473206,0.04686209699932778,0
proposed,J01-NE-HIGH,18,0.9062,0.9669787234042552,0.22,0.8755302583405031,0.9192491085575715,0.05673402142341971,0
proposed,J01-NE-HIGH,19,0.9062,0.9669787234042552,0.22,0.8774741180630246,0.9021675102960445,0.07089195749600201,1
proposed,J01-NE-HIGH,20,0.9062,0.9669787234042552,0.22,0.9053763308921456,0.9488591353599419,0.018138299305471086,1
proposed,J01-NE-HIGH,21,0.9062,0.9669787234042552,0.22,0.8623602380882024,0.8998959059411533,0.08013756374679071,1
proposed,J01-NE-HIGH,22,0.9062,0.9669787234042552,0.22,0.8491983069457953,0.8912818352323263,0.09475870350505683,1
proposed,J01-NE-HIGH,23,0.9062,0.9669787234042552,0.22,0.8876565471819557,0.9091556156898126,0.06072373035454145,1
proposed,J01-NE-HIGH,24,0.9062,0.9669787234042552,0.22,0.8752886890541887,0.9511918437967362,0.03470928855696895,1
proposed,J01-NE-HIGH,25,0.9062,0.9669787234042552,0.22,0.8631416767375035,0.8919436413791686,0.08651174912512818,1
proposed,J01-NE-HIGH,26,0.9062,0.9669787234042552,0.22,0.8661550999692974,0.9275130851420552,0.056223932821457684,1
proposed,J01-NE-HIGH,27,0.9062,0.9669787234042552,0.22,0.83440532975721,0.8972543991122576,0.10007974856706324,1
proposed,J01-NE-HIGH,28,0.9062,0.9669787234042552,0.22,0.8435548870031255,0.9240419128736285,0.07594721773004004,1
proposed,J01-NE-HIGH,29,0.9062,0.9669787234042552,0.22,0.8449369458075395,0.8857669446494942,0.10172765021124093,1
proposed,J01-NE-HIGH,30,0.9062,0.9669787234042552,0.22,0.8757430622537513,0.9505877608924604,0.03458740679701108,1
proposed,J01-NE-HIGH,31,0.9062,0.9669787234042552,0.22,0.8643549199020422,0.8871221220504418,0.09015590667386342,1
proposed,J01-NE-HIGH,32,0.9062,0.9669787234042552,0.22,0.8288600074787238,0.9298867273246609,0.0857746501966618,1
proposed,J01-NE-HIGH,33,0.9062,0.9669787234042552,0.22,0.835185534259982,0.9203691743643072,0.08494412520031921,1
proposed,J01-NE-HIGH,34,0.9062,0.9669787234042552,0.22,0.9130053925025167,0.950555353188683,0.01777752672198956,1
proposed,J01-NE-HIGH,35,0.9062,0.9669787234042552,0.22,0.833894042455553,0.9556790886818527,0.07318355854479268,1
proposed,J01-NE-HIGH,36,0.9062,0.9669787234042552,0.22,0.8321194717090052,0.9290540578093637,0.0832238243074495,1
proposed,J01-NE-HIGH,37,0.9062,0.9669787234042552,0.22,0.8677498235525632,0.8837469496398254,0.0916839366127581,1
proposed,J01-NE-HIGH,38,0.9062,0.9669787234042552,0.22,0.8092262038422051,0.8803762383709935,0.1300150281897822,1
proposed,J01-NE-HIGH,39,0.9062,0.9669787234042552,0.22,0.8279435827562092,0.9143569327592946,0.09430333870291306,1
proposed,J01-NE-HIGH,40,0.9062,0.9669787234042552,0.22,0.8690529951626937,0.9500446025633889,0.040824801494139785,1
proposed,J01-NE-HIGH,41,0.9062,0.9669787234042552,0.22,0.8851428628311776,0.919235478011165,0.052180652606223954,1
proposed,J01-NE-HIGH,42,0.9062,0.9669787234042552,0.22,0.8659636914702079,0.9118578366012625,0.06824421357194287,1
proposed,J01-NE-HIGH,43,0.9062,0.9669787234042552,0.22,0.8357249717485951,0.8674204911810982,0.1219777488332867,1
proposed,J01-NE-HIGH,44,0.9062,0.9669787234042552,0.22,0.8678729316716117,0.9359245298017645,0.049328765512121966,1
proposed,J01-NE-HIGH,45,0.9062,0.9669787234042552,0.22,0.8444570685006595,0.9329757129099306,0.07048683786927457,1
proposed,J01-NE-HIGH,46,0.9062,0.9669787234042552,0.22,0.8560440891338487,0.9329197007239421,0.06062699415896681,1
proposed,J01-NE-HIGH,47,0.9062,0.9669787234042552,0.22,0.8804554580529194,0.8915758594163194,0.0796766800114571,1
proposed,J01-NE-HIGH,48,0.9062,0.9669787234042552,0.22,0.8802383631783414,0.9181362812939949,0.05531356739312539,1
proposed,J01-NE-HIGH,49,0.9062,0.9669787234042552,0.22,0.8604788997952791,0.9200914439528517,0.06548920505155127,1
proposed,J01-NE-HIGH,50,0.9062,0.9669787234042552,0.22,0.8555077950263766,0.9144502418250051,0.07299959604072791,1
proposed,J01-NE-HIGH,51,0.9062,0.9669787234042552,0.22,0.8313364586048617,0.9265642505050535,0.08507572773677513,1
proposed,J01-NE-HIGH,52,0.9062,0.9669787234042552,0.22,0.8805590121083983,0.9783055169675988,0.028031348745357763,1
proposed,J01-NE-HIGH,53,0.9062,0.9669787234042552,0.22,0.8888338502809431,0.9144333223156174,0.05534078361959217,1
proposed,J01-NE-HIGH,54,0.9062,0.9669787234042552,0.22,0.8503348692161167,0.9182107258714509,0.07415679618794215,1
proposed,J01-NE-HIGH,55,0.9062,0.9669787234042552,0.22,0.9125854249184527,0.9250526713168512,0.04240952127795016,1
proposed,J01-NE-HIGH,56,0.9062,0.9669787234042552,0.22,0.9021314947274818,0.9333977020821904,0.03382658315859697,1
proposed,J01-NE-HIGH,57,0.9062,0.9669787234042552,0.22,0.8835616863911103,0.9153826985936798,0.05634397056747019,1
proposed,J01-NE-HIGH,58,0.9062,0.9669787234042552,0.22,0.8931230573810778,0.889455390416679,0.07861853207584839,1
proposed,J01-NE-HIGH,59,0.9062,0.9669787234042552,0.22,0.8557973590279833,0.9187723730782758,0.06974437919076402,1
proposed,J01-NE-HIGH,60,0.9062,0.9669787234042552,0.22,0.8895589075309596,0.9569248380082912,0.01944239105970076,1
proposed,J01-SE-HIGH,1,0.9062,0.08408510638297871,0.22,0.847766834271618,0.05086687100538358,0.0672152216290467,1
proposed,J01-SE-HIGH,2,0.9062,0.08408510638297871,0.22,0.8486474978797945,0.04583953269433631,0.06910147905124485,1
proposed,J01-SE-HIGH,3,0.9062,0.08408510638297871,0.22,0.8417490399852717,-0.015356248746204247,0.1185010943272187,1
proposed,J01-SE-HIGH,4,0.9062,0.08408510638297871,0.22,0.8836384315667639,0.09023482125289303,0.023384682233223535,1
proposed,J01-SE-HIGH,5,0.9062,0.08408510638297871,0.22,0.8822669500772817,0.08546419209957284,0.02397275028062152,1
proposed,J01-SE-HIGH,6,0.9062,0.08408510638297871,0.22,0.8860005187384951,0.003495071267497804,0.08308292726636643,1
proposed,J01-SE-HIGH,7,0.9062,0.08408510638297871,0.22,0.8399298972062247,0.0449569223984001,0.07695934840049376,1
proposed,J01-SE-HIGH,8,0.9062,0.08408510638297871,0.22,0.8879868371391028,0.023025888914826775,0.06371771605464713,1
proposed,J01-SE-HIGH,9,0.9062,0.08408510638297871,0.22,0.8688232460306565,0.023505434279810097,0.0711822899983715,1
proposed,J01-SE-HIGH,10,0.9062,0.08408510638297871,0.22,0.8703834927087126,0.057897837852336306,0.04436885425208562,1
proposed,J01-SE-HIGH,11,0.9062,0.08408510638297871,0.22,0.8747349572268269,0.034583593568032076,0.0586553381005168,1
proposed,J01-SE-HIGH,12,0.9062,0.08408510638297871,0.22,0.7988136922442393,0.04998146049216023,0.11267154812312334,1
proposed,J01-SE-HIGH,13,0.9062,0.08408510638297871,0.22,0.8753672464376785,0.048874850130692274,0.0468019319856192,1
proposed,J01-SE-HIGH,14,0.9062,0.08408510638297871,0.22,0.8741532576706103,-0.01503296760877288,0.10416998745205187,1
proposed,J01-SE-HIGH,15,0.9062,0.08408510638297871,0.22,0.8795638217772775,0.022589547479988377,0.06701633946362474,1
proposed,J01-SE-HIGH,16,0.9062,0.08408510638297871,0.22,0.9097628282693061,0.038771684782009305,0.0454532718565316,1
proposed,J01-SE-HIGH,17,0.9062,0.08408510638297871,0.22,0.81486460620356,0.05850214872793939,0.09485062931963234,1
proposed,J01-SE-HIGH,18,0.9062,0.08408510638297871,0.22,0.8814787127645611,0.029999828977820435,0.059467295840402876,1
proposed,J01-SE-HIGH,19,0.9062,0.08408510638297871,0.22,0.8578000348969884,0.04084380040865048,0.06490275159296571,1
proposed,J01-SE-HIGH,20,0.9062,0.08408510638297871,0.22,0.8467835897894869,0.04354883683191121,0.07192703908420513,1
proposed,J01-SE-HIGH,21,0.9062,0.08408510638297871,0.22,0.8649748193574012,0.004866866449572495,0.089303107768776,1
proposed,J01-SE-HIGH,22,0.9062,0.08408510638297871,0.22,0.8844367249679462,0.03360522934721036,0.054971430085700955,1
proposed,J01-SE-HIGH,23,0.9062,0.08408510638297871,0.22,0.8373189807893437,0.05400081709162748,0.07516421535321517,1
proposed,J01-SE-HIGH,24,0.9062,0.08408510638297871,0.22,0.815912867303304,0.06738931374012008,0.09181784043727079,1
proposed,J01-SE-HIGH,25,0.9062,0.08408510638297871,0.22,0.8588003605810006,0.08689975528037489,0.04748313453708352,0
proposed,J01-SE-HIGH,26,0.9062,0.08408510638297871,0.22,0.9394443099666495,0.026826184872073215,0.06621003124716607,1
proposed,J01-SE-HIGH,27,0.9062,0.08408510638297871,0.22,0.8723938145732564,0.04703327120418156,0.05015672101746807,1
proposed,J01-SE-HIGH,28,0.9062,0.08408510638297871,0.22,0.8960575838239896,0.011654091302890763,0.073137682157827,1
proposed,J01-SE-HIGH,29,0.9062,0.08408510638297871,0.22,0.8759432545473139,-0.018487412150305638,0.10694200392572416,0
proposed,J01-SE-HIGH,30,0.9062,0.08408510638297871,0.22,0.868427545656513,0.02927542884105635,0.06656469829707272,1
proposed,J01-SE-HIGH,31,0.9062,0.08408510638297871,0.22,0.9019793023078494,0.07988051830305479,0.005957587593175935,1
proposed,J01-SE-HIGH,32,0.9062,0.08408510638297871,0.22,0.8939876721284952,0.018820815022739794,0.06639705323879434,1
proposed,J01-SE-HIGH,33,0.9062,0.08408510638297871,0.22,0.875218219420704,0.09074756363171879,0.03169004677268453,1
proposed,J01-SE-HIGH,34,0.9062,0.08408510638297871,0.22,0.8780159382264511,0.023622175761958103,0.06670912469323499,0
proposed,J01-SE-HIGH,35,0.9062,0.08408510638297871,0.22,0.8596141067862053,0.08479436853623148,0.04659129209765618,1
proposed,J01-SE-HIGH,36,0.9062,0.08408510638297871,0.22,0.8512376718984941,0.018131896359501097,0.08585268442360167,1
proposed,J01-SE-HIGH,37,0.9062,0.08408510638297871,0.22,0.8056917560364738,0.03702315814117694,0.11098078246681148,1
proposed,J01-SE-HIGH,38,0.9062,0.08408510638297871,0.22,0.8874573795147771,0.0587362412348594,0.03152539907678625,1
proposed,J01-SE-HIGH,39,0.9062,0.08408510638297871,0.22,0.8825416125792757,0.02695016654769073,0.0618394748144829,1
proposed,J01-SE-HIGH,40,0.9062,0.08408510638297871,0.22,0.8490472254296314,0.035504436554397716,0.07501014012841845,1
proposed,J01-SE-HIGH,41,0.9062,0.08408510638297871,0.22,0.8651711727244249,0.07766529259320838,0.0415280468684033,1
proposed,J01-SE-HIGH,42,0.9062,0.08408510638297871,0.22,0.8193381317911982,0.06502512828125331,0.08892843703766252,1
proposed,J01-SE-HIGH,43,0.9062,0.08408510638297871,0.22,0.8575280786278318,-0.012744233410465322,0.10837378361436299,1
proposed,J01-SE-HIGH,44,0.9062,0.08408510638297871,0.22,0.8762031724201267,0.025219308596096834,0.06606808468498777,1
proposed,J01-SE-HIGH,45,0.9062,0.08408510638297871,0.22,0.8385783124744977,0.013432543351050093,0.0977981456203405,1
proposed,J01-SE-HIGH,46,0.9062,0.08408510638297871,0.22,0.8702771001055715,0.0879790075762854,0.03613332538430928,1
proposed,J01-SE-HIGH,47,0.9062,0.08408510638297871,0.22,0.9017624034698273,0.020739995457955206,0.0635003570152809,1
proposed,J01-SE-HIGH,48,0.9062,0.08408510638297871,0.22,0.8806825799708315,0.011694290688775064,0.07675655621389725,1
proposed,J01-SE-HIGH,49,0.9062,0.08408510638297871,0.22,0.8780616710887889,0.06952601669083801,0.03168173995504822,1
proposed,J01-SE-HIGH,50,0.9062,0.08408510638297871,0.22,0.8840936756364319,0.0684520243360164,0.027075502417394565,1
proposed,J01-SE-HIGH,51,0.9062,0.08408510638297871,0.22,0.7799750548959404,0.032166845356387586,0.136485320069772,0
proposed,J01-SE-HIGH,52,0.9062,0.08408510638297871,0.22,0.8352055020360659,0.06017488205386418,0.07491273302062622,1
proposed,J01-SE-HIGH,53,0.9062,0.08408510638297871,0.22,0.872187513167452,0.02656165838617046,0.06682661393468738,1
proposed,J01-SE-HIGH,54,0.9062,0.08408510638297871,0.22,0.8664692988073406,0.06347155770251409,0.0447598816627376,1
proposed,J01-SE-HIGH,55,0.9062,0.08408510638297871,0.22,0.8629558451019367,0.06855960504744074,0.045946687851982165,1
proposed,J01-SE-HIGH,56,0.9062,0.08408510638297871,0.22,0.8263801295602768,0.05827617223085409,0.08388869291557055,1
proposed,J01-SE-HIGH,57,0.9062,0.08408510638297871,0.22,0.856335067859738,0.06095957109614168,0.05496637007894626,1
proposed,J01-SE-HIGH,58,0.9062,0.08408510638297871,0.22,0.8541407207570723,0.04058287942723714,0.06784255526881322,1
proposed,J01-SE-HIGH,59,0.9062,0.08408510638297871,0.22,0.86766788610725,0.01577129774395054,0.07843150037971745,1
proposed,J01-SE-HIGH,60,0.9062,0.08408510638297871,0.22,0.8975399811662539,0.030418370400069998,0.05436096464615088,1
proposed,J01-SW-HIGH,1,0.0788,0.08408510638297871,0.22,0.03916419801943792,0.0478299067614015,0.053716257299282685,1
proposed,J01-SW-HIGH,2,0.0788,0.08408510638297871,0.22,0.0335605977364143,0.07610359320261537,0.045938089531616745,1
proposed,J01-SW-HIGH,3,0.0788,0.08408510638297871,0.22,0.006030348430924891,0.051972141519510184,0.0795403338049757,1
proposed,J01-SW-HIGH,4,0.0788,0.08408510638297871,0.22,0.04903818056941423,0.016919673865991306,0.07346401310174105,1
proposed,J01-SW-HIGH,5,0.0788,0.08408510638297871,0.22,0.024750041244108942,0.03879569628735833,0.0705161592000217,0
proposed,J01-SW-HIGH,6,0.0788,0.08408510638297871,0.22,-0.009153498002251417,-0.001380602022183007,0.12263851403220838,1
proposed,J01-SW-HIGH,7,0.0788,0.08408510638297871,0.22,0.027981187223958676,0.04979923545772814,0.061303121266941075,1
proposed,J01-SW-HIGH,8,0.0788,0.08408510638297871,0.22,0.09025764426912714,0.0684322584611998,0.019398176725151272,1
proposed,J01-SW-HIGH,9,0.0788,0.08408510638297871,0.22,0.03491799789917341,-0.002163164017914339,0.09676980032800789,1
proposed,J01-SW-HIGH,10,0.0788,0.08408510638297871,0.22,0.03853568550625685,0.046040043366291576,0.055395323282699145,1
proposed,J01-SW-HIGH,11,0.0788,0.08408510638297871,0.22,0.05959215622207483,0.057164142382821956,0.03307082649851549,1
proposed,J01-SW-HIGH,12,0.0788,0.08408510638297871,0.22,0.0474926794444067,-0.03911738600502326,0.12711806500645909,1
proposed,J01-SW-HIGH,13,0.0788,0.08408510638297871,0.22,0.07312474049449151,0.020898201255933554,0.06344126062736356,1
proposed,J01-SW-HIGH,14,0.0788,0.08408510638297871,0.22,0.04817581423564809,0.010439565978425765,0.0797590519954204,1
proposed,J01-SW-HIGH,15,0.0788,0.08408510638297871,0.22,0.07028746802964275,0.006975680411325125,0.07757787554595884,1
proposed,J01-SW-HIGH,16,0.0788,0.08408510638297871,0.22,0.092915262321545,0.05079679752301642,0.03615732480649353,1
proposed,J01-SW-HIGH,17,0.0788,0.08408510638297871,0.22,0.050270784920167635,0.05307532685261571,0.04213694981359061,1
proposed,J01-SW-HIGH,18,0.0788,0.08408510638297871,0.22,0.06913342493466662,0.06694343323170907,0.019679421534147885,1
proposed,J01-SW-HIGH,19,0.0788,0.08408510638297871,0.22,0.05820841374260995,0.03531138239784765,0.052942323107068916,1
proposed,J01-SW-HIGH,20,0.0788,0.08408510638297871,0.22,-0.01062323667596201,0.016921985713697053,0.11183648794396936,1
proposed,J01-SW-HIGH,21,0.0788,0.08408510638297871,0.22,0.03828198111017064,0.06660920671977948,0.044126147846767404,1
proposed,J01-SW-HIGH,22,0.0788,0.08408510638297871,0.22,0.049056191819295394,0.06521328869896353,0.0352255536193437,1
proposed,J01-SW-HIGH,23,0.0788,0.08408510638297871,0.22,-0.006412962929204402,0.06156116763131245,0.08813953067757269,1
proposed,J01-SW-HIGH,24,0.0788,0.08408510638297871,0.22,0.020199563132027774,0.049874403344828025,0.06785560701579296,1
proposed,J01-SW-HIGH,25,0.0788,0.08408510638297871,0.22,0.058750743305859596,0.04111396213359877,0.04741826580642266,1
proposed,J01-SW-HIGH,26,0.0788,0.08408510638297871,0.22,0.08298500508430022,0.007559798863460362,0.07663965656572627,1
proposed,J01-SW-HIGH,27,0.0788,0.08408510638297871,0.22,-0.0010641877952612538,0.02557179797103256,0.09900553395395777,1
proposed,J01-SW-HIGH,28,0.0788,0.08408510638297871,0.22,-0.007810520584124854,0.006582398809810916,0.11622414532714394,1
proposed,J01-SW-HIGH,29,0.0788,0.08408510638297871,0.22,-0.0029033022174744794,0.04348053505234168,0.09123683908479491,1
proposed,J01-SW-HIGH,30,0.0788,0.08408510638297871,0.22,0.0721689740894168,0.019112481540423082,0.06531012542905046,0
proposed,J01-SW-HIGH,31,0.0788,0.08408510638297871,0.22,0.03873437952421167,0.04823887638444878,0.05376063754474472,1
proposed,J01-SW-HIGH,32,0.0788,0.08408510638297871,0.22,0.06063871901713189,0.07488650356023382,0.02035795718703861,1
proposed,J01-SW-HIGH,33,0.0788,0.08408510638297871,0.22,0.06125749884994827,0.037738504238604434,0.04955549290369821,1
proposed,J01-SW-HIGH,34,0.0788,0.08408510638297871,0.22,0.07072913149536238,0.046459969511654355,0.03848103224973368,1
proposed,J01-SW-HIGH,35,0.0788,0.08408510638297871,0.22,0.05943236111526218,0.044560500556786176,0.04401476913134387,1
proposed,J01-SW-HIGH,36,0.0788,0.08408510638297871,0.22,0.0774992802303567,0.057933089659297735,0.026184343616650587,1
proposed,J01-SW-HIGH,37,0.0788,0.08408510638297871,0.22,0.08098032085693772,0.022540222959238035,0.06158349190067926,1
proposed,J01-SW-HIGH,38,0.0788,0.08408510638297871,0.22,0.07080375701926223,0.022414706992553268,0.06218663894102643,1
proposed,J01-SW-HIGH,39,0.0788,0.08408510638297871,0.22,0.06037007460894095,0.028033805354962183,0.05900347868433971,1
proposed,J01-SW-HIGH,40,0.0788,0.08408510638297871,0.22,0.06112910506013453,-0.00040999950867059987,0.08632313390752674,1
proposed,J01-SW-HIGH,41,0.0788,0.08408510638297871,0.22,0.050428847508509504,0.06970739743602172,0.03180630139231555,1
proposed,J01-SW-HIGH,42,0.0788,0.08408510638297871,0.22,0.0053290095190934444,0.035685733048258686,0.08798003058330378,1
proposed,J01-SW-HIGH,43,0.0788,0.08408510638297871,0.22,0.061592554780854236,-0.009378503968691644,0.09503442866108452,0
proposed,J01-SW-HIGH,44,0.0788,0.08408510638297871,0.22,0.00718810260155681,0.05417019779954699,0.07760905620196802,1
proposed,J01-SW-HIGH,45,0.0788,0.08408510638297871,0.22,0.09070500288242639,0.0495585464331557,0.03652139695574778,1
proposed,J01-SW-HIGH,46,0.0788,0.08408510638297871,0.22,0.04936296457747286,0.07916184153253633,0.029845897394025843,1
proposed,J01-SW-HIGH,47,0.0788,0.08408510638297871,0.22,0.028797585972275778,0.011524713457407302,0.08812066744023939,1
proposed,J01-SW-HIGH,48,0.0788,0.08408510638297871,0.22,0.021733111136476864,0.009765418382244758,0.09370189874857467,1
proposed,J01-SW-HIGH,49,0.0788,0.08408510638297871,0.22,0.03324431392992274,-0.007741362248021064,0.10250571142407341,1
proposed,J01-SW-HIGH,50,0.0788,0.08408510638297871,0.22,0.04857460289366385,0.04446210072269581,0.049835300819705344,1
proposed,J01-SW-HIGH,51,0.0788,0.08408510638297871,0.22,0.03675201564679689,0.07051359373287415,0.04418392177907209,1
proposed,J01-SW-HIGH,52,0.0788,0.08408510638297871,0.22,0.009943977734744678,0.07188369253534849,0.06992872301189605,1
proposed,J01-SW-HIGH,53,0.0788,0.08408510638297871,0.22,0.06791304832877766,0.07851713862385352,0.012228163462196124,1
proposed,J01-SW-HIGH,54,0.0788,0.08408510638297871,0.22,-0.0037849419957551797,0.03219654301258237,0.09753304902998718,1
proposed,J01-SW-HIGH,55,0.0788,0.08408510638297871,0.22,0.04247547713777404,-0.003741607279979693,0.09504210958308776,1
proposed,J01-SW-HIGH,56,0.0788,0.08408510638297871,0.22,0.00429526427983281,-0.006287319153045104,0.1171244250444634,1
proposed,J01-SW-HIGH,57,0.0788,0.08408510638297871,0.22,0.07365783575522111,0.05107423190071131,0.03340897614720175,1
proposed,J01-SW-HIGH,58,0.0788,0.08408510638297871,0.22,0.02563392110024216,0.06246286786290489,0.05739471355616508,1
proposed,J01-SW-HIGH,59,0.0788,0.08408510638297871,0.22,0.06414257042966762,0.06487072542683871,0.024166768032505496,1
proposed,J01-SW-HIGH,60,0.0788,0.08408510638297871,0.22,0.08576047763009514,0.0418358014536415,0.04281882781967732,1
proposed,J02-NW-HIGH,1,0.0788,2.9114468085106378,0.22,0.04551908260584903,2.9065892815136447,0.03363354027043267,1
proposed,J02-NW-HIGH,2,0.0788,2.9114468085106378,0.22,0.030477622355626934,2.8381914787021767,0.08775759526418103,1
proposed,J02-NW-HIGH,3,0.0788,2.9114468085106378,0.22,0.06971338896293086,2.8687195092543565,0.043682818153992775,1
proposed,J02-NW-HIGH,4,0.0788,2.9114468085106378,0.22,0.02662700211986693,2.8971698861730335,0.05409114732776845,1
proposed,J02-NW-HIGH,5,0.0788,2.9114468085106378,0.22,0.04783394540882495,2.9139140985816714,0.03106419252512858,1
proposed,J02-NW-HIGH,6,0.0788,2.9114468085106378,0.22,0.011579258024415322,2.858695506229923,0.08544780888975145,1
proposed,J02-NW-HIGH,7,0.0788,2.9114468085106378,0.22,0.04058562741419072,2.8968500816636946,0.04090724516233429,1
proposed,J02-NW-HIGH,8,0.0788,2.9114468085106378,0.22,0.051602105945304316,2.8801923380835905,0.041431477920605475,1
proposed,J02-NW-HIGH,9,0.0788,2.9114468085106378,0.22,0.06217546749264259,2.907609506563621,0.017061651951694488,1
proposed,J02-NW-HIGH,10,0.0788,2.9114468085106378,0.22,0.06364830771208861,2.837523199874694,0.07546041142842855,1
proposed,J02-NW-HIGH,11,0.0788,2.9114468085106378,0.22,0.06105634583475639,2.88375201568048,0.032891318201633844,1
proposed,J02-NW-HIGH,12,0.0788,2.9114468085106378,0.22,0.04930474167408292,2.85981721421778,0.059460787671857064,1
proposed,J02-NW-HIGH,13,0.0788,2.9114468085106378,0.22,0.06334452018558319,2.811599634086448,0.10103628109143974,1
proposed,J02-NW-HIGH,14,0.0788,2.9114468085106378,0.22,0.055172253865053894,2.7952796326007565,0.11854570066558615,1
proposed,J02-NW-HIGH,15,0.0788,2.9114468085106378,0.22,0.08730388495790065,2.7953716983604577,0.11638619873401498,1
proposed,J02-NW-HIGH,16,0.0788,2.9114468085106378,0.22,0.05259318249316096,2.882937228331735,0.03872458451441478,1
proposed,J02-NW-HIGH,17,0.0788,2.9114468085106378,0.22,0.0833190815244557,2.8306731150890214,0.08090001017795945,1
proposed,J02-NW-HIGH,18,0.0788,2.9114468085106378,0.22,0.02435027310716905,2.893957366808259,0.05718962606771245,1
proposed,J02-NW-HIGH,19,0.0788,2.9114468085106378,0.22,0.03134210253465768,2.8898930021382694,0.052123110046969484,1
proposed,J02-NW-HIGH,20,0.0788,2.9114468085106378,0.22,0.04254891736978454,2.8411455611020733,0.07909744862549552,1
proposed,J02-NW-HIGH,21,0.0788,2.9114468085106378,0.22,0.024172269691998254,2.8798789176411628,0.0630929524792655,0
proposed,J02-NW-HIGH,22,0.0788,2.9114468085106378,0.22,0.04293901201883052,2.821274707221536,0.09704132269233369,1
proposed,J02-NW-HIGH,23,0.0788,2.9114468085106378,0.22,0.06706907454436625,2.868257405587719,0.04475420803548953,1
proposed,J02-NW-HIGH,24,0.0788,2.9114468085106378,0.22,0.03867743454863198,2.9080701578029857,0.040264401503074615,1
